lon,lat,elevation,slope,rainfall_3day,distance_river,clay_percent,land_cover,population,flooded
35.28511283583249,-0.29165943278689993,1936,4.98210576219359,113.28399467468262,2396.087211231704,42.1,10,8.33790111541748,0
35.05587429637244,0.05575698247595462,1846,3.955946524521801,126.4190559387207,498.3234832368554,42.3,10,3.2967827320098877,0
35.37151493368439,-0.2678856726619787,1863,9.9316991385873,112.93021297454834,99.66418712512785,42.2,20,3.61053204536438,0
35.14452795175748,-0.09592575685592393,1248,3.1078484710323844,116.33408260345459,298.993957662609,34.9,30,2.418593645095825,0
35.10941869912782,-0.28123306916637303,1422,1.9667444690850806,130.93061923980713,1409.4636890055026,36.2,20,1.063352346420288,0
34.99560775008168,-0.3419464854366711,1422,5.566696752905602,112.09769630432129,1195.9662476947249,41.0,10,1.5203901529312134,0
35.21134290409127,-0.031903979515241807,1348,4.267612425161412,120.31810855865479,99.66471134508944,39.1,20,1.1185420751571655,0
34.84013535696228,-0.3250765369301364,1144,2.0730543183204304,116.1425199508667,1268.5148881603143,41.1,20,3.389209032058716,0
35.10805707263671,-0.07118846630777136,1232,0.463735342881014,116.33408260345459,1340.8511617217716,38.1,30,0.2825583815574646,0
35.07737500064302,-0.21732732915518968,1339,5.845604628793049,108.0540189743042,298.99311989105615,33.8,10,0.9162943363189697,0
34.90981492469146,-0.14789123627559173,1151,2.073029109894729,99.18256187438965,1232.7825174585996,39.7,30,4.366178512573242,0
34.764794969529284,0.03155419684536085,1472,5.8456012917738285,118.319899559021,581.1401374668592,46.6,10,10.50477409362793,0
34.86471221143008,-0.3169927408207422,1160,0.463735342881014,105.01800727844238,1127.5691774787035,39.0,20,5.104912757873535,0
35.06423891758501,-0.21881414867630908,1333,3.9828713621376224,108.0540189743042,986.6268618140929,37.8,10,1.3051514625549316,0
34.736824544521525,-0.07424970654119081,1165,1.0368538868995507,107.31008577346802,1763.2481327195733,36.5,10,26.947345733642578,0
35.111009054022986,-0.10863453780826651,1220,1.4661720882494838,114.65100383758545,422.8412268511669,39.6,30,7.48532772064209,0
34.88644216948154,-0.16207128922359182,1147,1.0368565243670023,85.5480785369873,2905.695259556007,45.7,30,3.4318015575408936,0
34.854834457280944,-0.30023415491077127,1137,1.3909630807829783,105.01800727844238,986.6237577988506,35.6,80,2.2422492504119873,0
34.959936865248444,-0.2463702323952798,1149,1.4661731852821829,99.08784103393555,422.83968870453725,42.6,50,4.720462799072266,0
35.37437050396488,-0.3282268121226734,2125,4.557737670199287,119.22164916992188,422.8382129099438,41.2,20,2.0363316535949707,0
34.869990947658934,-0.12159645516998334,1144,1.854338356205805,82.33929634094238,996.6460846101539,38.0,20,1.079668641090393,0
34.96458294125165,-0.2231785830567741,1145,0.6558089730188473,99.08784103393555,359.3449199367858,42.6,30,2.549597978591919,0
35.307134646476264,-0.25175275538118164,1616,31.967201558401943,107.16136646270752,398.6570032622028,40.1,20,1.7676024436950684,0
35.23524006152071,-0.04115233988029536,1404,1.6715837749677038,120.31810855865479,597.9882386751013,42.6,30,1.872131109237671,0
35.17741695028265,-0.12465914855107926,1302,1.9113664605411729,132.58636569976807,498.3230178088556,37.8,30,4.439665794372559,0
35.269528239325375,-0.16435664834218108,1440,2.4957749451679985,108.18236494064331,0.0,42.2,10,1.3534798622131348,0
35.14196002480851,-0.0071379506737974515,1374,4.390859880491668,144.83207511901855,697.6530137102989,39.3,30,1.0989018678665161,0
35.26528617886602,-0.3074173532799243,1895,10.555219350585348,117.83059692382812,996.6402054998333,38.1,10,5.960304260253906,0
35.04320063392776,-0.38677798773384436,1830,3.704791833671086,119.38974857330322,2944.7182842230427,39.8,40,6.582737445831299,0
35.20789897776975,-0.378776553653559,1897,3.3403768954467226,111.27314281463623,725.562382230372,41.0,10,5.8688883781433105,0
34.77701848415426,-0.038269632256537796,1286,7.505993751072194,109.24514961242676,1200.1219888352757,36.3,10,4.984039783477783,0
35.303088873995605,0.04041178813767634,2039,13.908117132844218,120.95885181427002,1832.31333409351,42.5,10,4.96136474609375,0
35.13335321517719,-0.25132307540038873,1431,6.529992469014508,130.93061923980713,845.6792526942469,35.6,10,0.9928483963012695,0
35.18982024754938,-0.1994122136892067,1437,4.267623319732093,129.8203649520874,697.6509560269465,35.5,30,1.5887302160263062,0
34.847532635678796,-0.14231836904661438,1145,1.3909673727309027,91.27813529968262,298.9937078011634,44.1,30,3.595484495162964,0
34.74472626778877,0.08218706672588161,1594,7.50600022441203,98.9084358215332,940.234590387387,44.3,20,9.788949012756348,0
35.237658432118515,-0.3162090604147014,2025,3.3722225925844773,132.63745498657227,2092.9435055868385,37.8,10,10.769762992858887,0
35.00876600282599,0.05516383143526058,1970,8.561863380368903,129.44190740585327,1166.5453659503828,33.0,10,2.044217348098755,0
35.341900299841676,-0.36701062273522617,2148,1.9667527202922717,128.01849174499512,1114.2743377663724,37.2,20,1.7325481176376343,0
34.77926087086294,-0.12878262276972205,1138,1.8543341688414132,97.51497077941895,0.0,34.9,40,4.150274276733398,0
35.3272400464136,0.019695532767885677,1724,11.474761985315347,120.95885181427002,986.6303538195675,44.1,20,4.402569770812988,0
35.111594167599634,0.08118227107705468,1890,5.717169471896287,135.17668628692627,199.32934430233797,36.6,10,2.5212414264678955,0
34.81140774779187,-0.33790873968318,1145,1.0368676179661978,116.1425199508667,1993.2774714336688,43.0,30,3.080683469772339,0
35.27584161239534,0.030360559488640183,1926,17.497259677750023,89.18272972106934,1508.2007570073356,42.3,20,2.699007749557495,0
34.81828755958908,-0.3926946670001057,1363,11.866904219124896,115.06833744049072,1268.5102736884414,41.7,30,2.757941484451294,0
34.798748922327285,0.09890762291928541,1639,8.301705152819327,113.54673433303833,1127.5767712222525,43.6,10,10.977007865905762,0
35.22254139271406,-0.17073685771858027,1318,2.930427300245885,102.35875844955444,1059.4481745561284,39.6,30,1.2856104373931885,0
34.71814123064712,0.03775149774169347,1648,5.566654456487446,103.89941215515137,3013.106551683308,41.0,10,14.264554023742676,0
34.97504862582476,0.04597023156758952,1936,3.34032731709812,145.6927137374878,2540.961290012847,34.1,10,3.991162061691284,0
35.21315458959466,-0.395759905859777,1863,4.267655339768742,111.27314281463623,99.66356491654811,38.6,20,6.259413242340088,0
35.360089960757925,-0.055389558081216025,2260,19.47085748435214,145.5918083190918,2931.22666651827,41.8,10,0.9837959408760071,0
35.16306560757697,-0.2511571625322089,1574,4.627383453230279,130.96662139892578,996.6425571481232,42.4,20,2.131251811981201,0
34.80287692972717,0.04357180011039914,1514,6.282323890711223,124.67988348007202,398.6588257834009,41.6,10,5.547085285186768,0
35.27795438116357,-0.005114444988224154,1514,4.581059079549506,107.24820518493652,281.89440066273045,44.3,10,3.502408504486084,0
35.05164797795905,-0.17858490184084036,1225,1.6715892564146024,100.60427951812744,797.315887838691,32.6,10,2.7508902549743652,0
35.222009777401446,-0.05098040045922298,1398,1.390963624996441,124.45808410644531,1136.3524345328565,42.4,30,2.3870866298675537,0
35.10174083787386,-0.026694128899939103,1237,3.52731733973009,144.83207511901855,0.0,41.3,10,0.9844907522201538,0
35.0143515669049,-0.23236433741261509,1181,2.702088852692376,100.98622608184814,797.3145552415308,34.0,30,1.6899027824401855,0
35.055845042457314,-0.29388073564722783,1273,1.4661891934060345,116.11215019226074,563.785170743254,36.0,40,1.2937675714492798,0
35.10852029056479,-0.22308196715695566,1473,3.2756028088872875,121.1725721359253,2515.414439557501,39.4,30,0.528877317905426,0
34.95475527938596,-0.39569944467395424,1603,2.317482612672164,128.00864696502686,2813.6208804642415,49.2,40,4.951955318450928,0
34.91711416560255,0.03731472915269858,1756,6.415610676232309,138.7496542930603,1114.285292852413,41.0,10,7.509629249572754,0
35.25475781609798,-0.24195029026903958,1435,3.955975663248107,98.5356035232544,298.9928553311308,37.5,30,3.4512619972229004,0
35.02684377268481,-0.043478587802640425,1254,2.4957661787831755,106.12790489196777,2633.110611089928,36.0,30,2.319908857345581,0
34.831391653841706,-0.06141909131040836,1165,1.0368533131625852,98.42325210571289,359.3461564511996,35.2,30,2.3023579120635986,0
34.71093762155728,-0.36812763089936407,1200,3.617185253143517,103.94532775878906,1694.2832687959458,38.4,20,3.9509353637695312,0
35.258788607279065,-0.02687468247211661,1470,2.930426269921273,107.24820518493652,398.6588453803578,44.1,40,3.7588584423065186,0
34.926021682659325,-0.1856817698720003,1146,1.0368542835721701,81.83048439025879,1694.2959285081738,43.3,30,7.6475830078125,0
35.24370919850225,0.08692542689592181,2091,3.372219000519674,131.724956035614,797.3172988214918,36.7,20,11.117288589477539,0
35.08460709594729,-0.1468451882329769,1225,1.390963080774087,102.59629154205322,1649.7420069371833,32.2,30,3.182502269744873,0
35.250724412971415,-0.11348375757845024,1530,9.731909992115519,122.74016284942627,1694.2985936986947,46.3,20,2.8371949195861816,0
35.36951200784756,-0.3664585186122187,2197,3.527328437006763,124.95374870300293,1337.1292710504845,42.3,20,1.1204698085784912,0
35.37934920748557,0.013477607444759317,1787,0.9274099614598085,100.90661716461182,199.32943248865683,42.0,40,6.779862403869629,0
34.78642175905407,-0.3406906174180649,1141,0.0,107.22574234008789,281.89196179564965,42.7,30,6.897918701171875,0
35.0523384790398,-0.15603643937055403,1217,1.6715879155834168,100.60427951812744,3288.9298157619314,35.6,30,3.0765700340270996,0
34.761543006833925,-0.06034590308075983,1254,10.728822019615881,96.55889749526978,2292.2879102070165,37.2,20,9.223115921020508,0
34.98619173932566,-0.244491184824977,1162,1.911363234683228,99.08784103393555,281.8931396602266,37.9,30,2.4880189895629883,0
34.96103012706883,0.0032264849564357183,1833,8.488391255435229,145.6927137374878,2369.003377362119,39.3,20,5.54719877243042,0
34.994861493045924,-0.07634864990275775,1184,0.4637357595156601,94.65282535552979,1096.3114475545087,35.3,30,5.1912455558776855,0
35.00222364994535,-0.358090655873833,1358,8.058709531405915,119.38974857330322,140.94585618243624,36.4,20,5.3622660636901855,0
34.760117882005986,-0.39801089658953015,1380,5.790946514233145,110.90058755874634,3572.628809620183,36.7,30,2.970726490020752,0
35.25041036163062,-0.31533754652391693,1960,8.301789818160108,117.83059692382812,697.6478694905386,35.2,20,6.024061679840088,0
34.749924523811536,-0.016301340059928813,1483,5.0877851281632935,124.56930828094482,2255.155094444726,45.1,10,11.588424682617188,0
34.96706385868174,-0.055836530324534575,1208,1.390963080774087,94.65282535552979,1494.970449710566,33.5,40,0.3751734495162964,0
35.04199845108162,-0.18154310661868142,1211,4.14064627672963,93.87169170379639,398.6579047253422,31.6,10,2.079444169998169,0
35.39621203055355,-0.3869735882945439,2311,8.339397210055036,124.95374870300293,630.3280395952572,40.7,10,0.045794758945703506,0
35.173136140284896,-0.020545058853996684,1563,22.825352311097156,118.15802955627441,498.3235812216421,42.5,20,1.5191869735717773,0
35.09846131189636,-0.3329773425477931,1519,5.642487100068125,108.93474006652832,563.784173021911,43.8,20,1.6494745016098022,0
35.092818633005464,-0.32866465445527,1424,14.581959171456786,108.93474006652832,398.6556902578966,46.1,20,0.9569007158279419,0
35.18657392870519,0.03751064739530071,1688,27.39596998906653,131.86794662475586,498.32353222925116,40.6,20,1.1442840099334717,0
35.31587765682644,-0.016502328211025107,1878,24.550206804022174,124.21498966217041,945.502517059381,42.9,20,1.7007228136062622,0
34.88294087501461,-0.26596248219740287,1135,0.9274199484555848,112.4322338104248,0.0,46.1,30,5.3631086349487305,0
34.92532300487225,-0.13648611902883226,1153,0.9274125586197294,99.18256187438965,1643.7104272803042,38.8,10,6.519465446472168,0
34.82022973506205,0.08780766942273971,1717,0.6558068750337583,123.45417833328247,1340.8508980715847,40.7,10,10.839580535888672,0
35.127518323650584,-0.13012558591563889,1230,1.4661751989463403,114.65100383758545,597.9875625796911,38.2,10,3.3207614421844482,0
35.28374045005262,-0.035531186273088496,1731,22.430256042860446,107.24820518493652,2092.9589382468785,44.7,10,2.24831485748291,0
35.102734275243506,-0.03378429468741184,1249,1.4661720506706524,144.83207511901855,563.7887458969007,39.9,30,0.2738303542137146,0
35.19815744399444,-0.03583722855740417,1355,3.275602631296943,118.15802955627441,896.982402105805,41.7,10,2.5057597160339355,0
34.81895667343508,0.08772823762473732,1708,7.3788690956810195,123.45417833328247,1409.4711718850444,43.9,10,10.572545051574707,0
35.28623412149943,-0.1942158466871897,1448,3.3722201752759613,108.18236494064331,845.6808324140378,37.9,10,1.2223317623138428,0
35.17509359432442,-0.1472551412028413,1284,1.4661723066795542,132.58636569976807,1694.2975109655515,37.8,30,1.7351447343826294,0
34.9455973665408,0.06043014682891376,1934,6.16325705999302,147.77320003509521,1670.6846708853382,33.8,10,6.826624393463135,0
35.29534622329929,0.03599307785707741,1900,9.889975595235711,89.18272972106934,2194.8875878817803,41.3,40,4.316168308258057,0
34.714251838908154,-0.02975247890527766,1464,1.4661718458830637,124.56930828094482,1127.5774917938013,46.8,10,7.4542107582092285,0
35.30518296462514,-0.019106129191800606,1756,30.78044648777633,124.21498966217041,1914.4966806027799,43.8,10,0.969967782497406,0
34.91831015006771,-0.3156122172963215,1157,2.7020833796844905,105.78975296020508,410.9251221995164,42.8,20,2.16133713722229,0
35.18342506725916,-0.3301803784090716,1879,6.4156884829082745,108.11863803863525,508.1882359944246,44.3,10,5.624001502990723,0
34.90455333879792,0.09340476144247538,1816,6.214574970277379,147.77320003509521,1114.284745100669,38.2,10,2.3919827938079834,0
35.2249667682715,-0.3568062547443981,1963,2.7803423428958616,111.27314281463623,704.7293155553592,37.7,30,5.300447463989258,0
34.835563437743474,-0.3184560854393103,1131,0.0,116.1425199508667,445.71083061919194,38.7,80,2.090186834335327,0
34.86897829637493,-0.20112077162446862,1140,1.3114452141703703,95.0595383644104,2054.6347010801733,48.2,30,4.752706050872803,0
35.233295326316174,0.028073377338771032,1546,13.63361714789,154.9666452407837,99.66471134508944,42.2,20,1.9230235815048218,0
35.08493210090754,0.02900119220857176,1805,11.883978426014817,112.8200478553772,778.4062794823151,42.2,10,4.330501556396484,0
34.95029852534099,0.003900075673356234,1853,9.689287129222599,145.6927137374878,2996.5785828382677,41.0,10,5.50499963760376,0
35.035508369414465,-0.21595955624939286,1266,1.8543473672955917,100.98622608184814,1195.9724795642246,31.1,30,0.8029709458351135,0
35.18476734436171,-0.24839435459437442,1557,21.892838175741467,134.27558517456055,0.0,40.0,20,1.6423707008361816,0
35.01090076227462,-0.17948784739510526,1169,0.463735342881014,93.87169170379639,697.6513675641025,41.3,30,1.8418458700180054,0
34.93440890917911,-0.02106834450403034,1743,10.02478948824296,103.33967447280884,359.3462447734949,42.4,20,4.774143218994141,0
34.807112700622845,-0.3959035500416291,1421,8.14918551495904,115.06833744049072,2326.6693498801833,46.0,30,4.899643898010254,0
35.079575398807606,0.02005868894792625,1894,16.07777889162972,112.8200478553772,1904.0917302963144,40.3,10,2.7173402309417725,0
35.07869483046812,-0.2537675512881944,1358,1.3114476072762262,116.11215019226074,1340.8452295800214,33.5,20,0.8537580966949463,0
34.96195390094574,-0.10790031565814544,1162,1.0368546808766304,107.48606014251709,1622.422679686924,35.2,10,3.6407582759857178,0
35.24438719293568,-0.18996121793372556,1344,4.718598631280294,102.35875844955444,222.85648890808073,35.4,10,1.4361047744750977,0
34.78704918931999,-0.021913561957846543,1232,2.4957662354614993,109.24514961242676,199.32943248865683,38.9,10,11.723837852478027,0
35.111599098869604,-0.2111257422008143,1379,8.754645089990214,121.1725721359253,1524.5719775870703,34.2,10,0.4958357512950897,0
35.05153946851012,-0.28615011828069964,1264,1.4661736546337256,116.11215019226074,498.3205681806391,34.1,20,3.4841060638427734,0
34.97481623147516,-0.3860151907293348,1632,1.3909945846802791,128.00864696502686,3179.8786106572725,44.9,40,7.652823448181152,0
34.79389995737268,-0.01904888305008149,1230,3.1078476400014963,109.24514961242676,1040.530185714385,38.3,20,13.356363296508789,0
34.94011304969758,-0.1643924228807802,1160,1.8543418139437677,81.83048439025879,1481.61961007045,37.9,30,9.792964935302734,0
35.223028287859044,-0.24492341173248441,1686,7.6721269459706205,129.68730449676514,2497.5795806577917,42.1,20,0.9662113785743713,0
35.226383587449554,0.022334491717966046,1537,2.9667656452525,154.9666452407837,281.8943868055907,42.3,30,3.3205058574676514,0
35.399390096810016,-0.38190064461778034,2348,5.170752122325613,124.95374870300293,498.31819202976374,41.3,10,0.040818266570568085,0
35.14915494448529,0.05089004185312654,2048,7.435647181402825,135.17668628692627,2591.28224021188,39.5,10,4.86220121383667,0
34.88720295878309,-0.2028520942586847,1139,0.6558085364618771,95.0595383644104,1837.7210538803217,49.1,30,3.3856945037841797,0
34.80366519509643,-0.38375798760059804,1431,8.849283934091671,115.06833744049072,2114.1848287778375,41.9,20,3.5464649200439453,0
35.070244191649834,-0.35375415743714345,1583,5.917775379120486,114.7891492843628,298.99138554950457,43.7,40,2.0560405254364014,0
34.902778807371845,0.042104284838371274,1755,10.106786313377976,138.7496542930603,1494.9705966877534,42.4,10,5.6835784912109375,0
35.1028419925145,-0.3399589451901901,1441,4.718600820050158,116.53495216369629,0.0,43.5,10,2.3257272243499756,0
35.18493256507405,-0.29546031229493086,1865,14.218440217994758,130.96662139892578,2616.063303703558,39.5,10,4.209951877593994,0
35.23595015297697,-0.1215369353281898,1433,4.267616463646012,162.29397678375244,1766.0613614543167,41.7,10,1.1062445640563965,0
35.32679557623589,-0.20548489363369107,1538,1.6715869400808125,98.85570621490479,222.8563903125172,45.3,20,1.193903923034668,0
35.33512971398841,-0.3781600162747194,2097,10.258792443872188,128.01849174499512,298.99097400935455,39.7,10,1.6830161809921265,0
35.26322577197614,-0.0920257372596499,1675,13.764431921064888,117.07273387908936,199.3293149068897,43.2,20,2.475531816482544,0
34.86438744404782,0.006906872775605713,1753,4.627367525104893,131.36324834823608,845.6831604167721,41.2,20,1.0435218811035156,0
35.093303244328986,0.05957793154984797,1907,1.9667331202393559,126.4190559387207,896.9822257331804,42.9,10,6.812621116638184,0
35.337812255661255,-0.263069480330878,1832,7.834495658736436,107.16136646270752,697.6494470552976,43.3,20,3.8426811695098877,0
34.930852252597454,-0.04513835536047068,1248,2.073027857999692,103.33967447280884,1697.2287096819775,36.4,30,0.3474854826927185,0
35.007160859177894,-0.3547256757370938,1334,5.717266421515769,119.38974857330322,99.66379028388394,37.3,20,3.125087022781372,0
34.839799790052616,-0.07326646808888847,1160,1.0368533625901648,98.42325210571289,638.165309237397,38.5,30,5.87131929397583,0
35.088363273573464,-0.012979076671522547,1319,2.7020725564921193,104.0775842666626,1494.9707436649262,40.1,30,1.1041561365127563,0
35.02057379163852,0.0434289105460486,1887,6.163255524435913,108.59018850326538,1059.4503619027828,42.4,10,4.061798572540283,0
34.77049855655483,-0.13818397862360443,1135,0.9274126231770785,97.51497077941895,315.16707188906173,39.2,90,2.0268330574035645,0
35.07146187284082,0.027787557357296717,1912,11.076428105113564,112.8200478553772,1973.2606106391522,40.2,20,3.669757127761841,0
35.17860613744383,-0.3814292390534319,1865,7.028121991459886,108.3173656463623,1212.460550260296,38.9,20,7.833517074584961,0
35.29452739232699,-0.06267690706814977,1946,17.218304514616708,117.07273387908936,778.4061264251778,42.2,20,2.980959415435791,0
35.34025842240159,-0.3515856837592051,2070,1.8543691007069585,128.01849174499512,398.6552199269439,40.6,10,2.841747760772705,0
34.83667425502134,-0.21580388882966703,1140,1.0368546714009441,95.18315553665161,845.6802504123528,43.0,30,8.020895957946777,0
34.95337102571021,-0.12441387754624289,1160,1.3114427424390076,107.48606014251709,1471.530236957858,37.5,30,5.32483434677124,0
34.76138560842003,-0.35824203592039244,1173,3.275603589636304,110.90058755874634,1993.275413734891,41.4,10,4.3478498458862305,0
34.83658895009257,-0.18857010706731756,1138,1.4661789196922703,90.85835933685303,1232.7812448509467,44.6,30,7.150561332702637,0
34.86824893033063,-0.33149857259890436,1197,2.317476712738034,105.01800727844238,222.85526193796167,40.6,30,5.855777263641357,0
34.909477902343596,-0.1541661898380581,1151,1.911362617008003,81.83048439025879,704.7347545131786,41.2,10,5.865142345428467,0
35.204502211980255,-0.010439328880046384,1384,2.8185777128276426,120.31810855865479,1204.253348325478,39.3,30,1.282067894935608,0
34.92263265146608,-0.17182986749031617,1152,0.9274099368670311,81.83048439025879,945.5004720136976,39.9,10,96.48270416259766,0
35.388606292554485,0.07607762532876859,2180,2.4957679688436785,147.08410167694092,99.66467705040989,45.6,10,1.8902690499089658E-4,0
34.87204185593163,0.012039622475539422,1641,27.751765860111973,131.36324834823608,422.84158020838606,44.0,30,0.9107164740562439,0
34.78155079507002,0.0793577030672389,1666,8.301706203656597,113.54673433303833,1026.1106025911631,42.3,10,11.169974327087402,0
35.07279722276547,-0.06575102225744225,1193,1.0368533332932464,107.6114559173584,222.85701475034952,38.1,30,0.4060699939727783,0
34.88090306426503,-0.04516542227599556,1194,1.4661722349137434,111.56751441955566,2114.207589256256,38.4,30,0.7732359766960144,0
34.820295758519464,-0.14379775284235094,1140,1.0368558148860607,91.27813529968262,0.0,46.4,30,5.740126609802246,0
35.35446725068062,-0.021609807441638148,2060,11.14085089961069,134.72788524627686,1340.8516231094745,37.6,20,2.1192564964294434,0
34.985092928583505,-0.3745798775251912,1594,3.818484507157328,128.00864696502686,1837.7075031646086,44.8,10,7.173422336578369,0
35.008155130711614,-0.05291325387828139,1209,1.3909630807829783,98.31086540222168,359.34617411566035,34.8,30,0.6826738119125366,0
34.97057286154123,-0.17626503506095273,1157,1.9113627425874118,92.81751441955566,498.3224543954321,44.5,40,3.7555015087127686,0
35.01101982244357,3.2501413323446246E-4,1844,6.658099665842213,108.59018850326538,1216.562961565543,40.1,30,3.6084389686584473,0
34.85787421620866,0.054273621599488744,1637,2.4957662342425446,134.11306190490723,0.0,45.9,30,6.943478107452393,0
35.31469733225899,0.0023813463143989803,1652,4.390859853094055,120.95885181427002,0.0,41.1,10,4.989418983459473,0
34.70500102063464,-0.08918044081118898,1137,2.3633087856279587,107.31008577346802,298.9939870580594,36.5,10,4.278508186340332,0
35.06592688219993,-0.2657020567482074,1332,3.3403512610381263,116.11215019226074,1059.444945607575,34.4,20,0.7614068388938904,0
34.96407969560176,-0.20309877389791403,1146,2.073038177913526,99.08784103393555,668.5692038027458,45.9,30,2.3305959701538086,0
34.957555230388415,-0.049894570265428984,1231,2.363306045227368,112.8185510635376,2451.427523769951,33.5,10,0.37188804149627686,0
34.897331327310006,-0.10376385105297042,1151,1.3909630807829783,82.33929634094238,298.99391356942783,34.6,30,1.598949909210205,0
